model,ens,exp,postprocess,table,grid,varn,period,mean
EC-Earth3-Veg,r6i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.31
EC-Earth3-Veg,r12i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.44
EC-Earth3-Veg,r14i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.36
EC-Earth3,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.04
EC-Earth3,r2i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.00
EC-Earth3,r4i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.16
EC-Earth3,r6i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.44
EC-Earth3,r7i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,1.83
EC-Earth3,r9i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,1.99
EC-Earth3,r10i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.86
EC-Earth3,r11i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.29
EC-Earth3,r12i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.28
EC-Earth3,r13i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.34
EC-Earth3,r14i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,1.94
EC-Earth3,r15i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.10
EC-Earth3,r16i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.00
EC-Earth3,r17i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.35
EC-Earth3,r18i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.34
EC-Earth3,r19i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.12
EC-Earth3,r20i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.01
EC-Earth3,r21i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.12
EC-Earth3,r22i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.27
EC-Earth3,r23i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.47
EC-Earth3,r24i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,1.97
EC-Earth3,r25i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.20
FGOALS-f3-L,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.08
FGOALS-g3,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.80
FGOALS-g3,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.73
FGOALS-g3,r3i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.69
FGOALS-g3,r4i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.68
FIO-ESM-2-0,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.38
FIO-ESM-2-0,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.41
FIO-ESM-2-0,r3i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.31
GFDL-CM4,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2041-2050,1.90
GFDL-ESM4,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2041-2050,1.45
GFDL-ESM4,r2i1p1f1,ssp245,global_mean,Amon,gr1,tas,2041-2050,1.60
GFDL-ESM4,r3i1p1f1,ssp245,global_mean,Amon,gr1,tas,2041-2050,1.65
GISS-E2-1-G,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,2.43
GISS-E2-1-G,r1i1p3f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.84
GISS-E2-1-G,r1i1p5f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.12
GISS-E2-1-G,r2i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,2.36
GISS-E2-1-G,r2i1p3f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.85
GISS-E2-1-G,r2i1p5f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.10
GISS-E2-1-G,r3i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,2.42
GISS-E2-1-G,r3i1p3f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.92
GISS-E2-1-G,r3i1p5f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.12
GISS-E2-1-G,r4i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,2.35
GISS-E2-1-G,r4i1p3f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.90
GISS-E2-1-G,r4i1p5f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.12
GISS-E2-1-G,r5i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,2.41
GISS-E2-1-G,r5i1p3f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.83
GISS-E2-1-G,r6i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,2.01
GISS-E2-1-G,r7i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,1.91
GISS-E2-1-G,r8i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,1.86
GISS-E2-1-G,r9i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,1.88
GISS-E2-1-G,r10i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,1.95
HadGEM3-GC31-LL,r1i1p1f3,ssp245,global_mean,Amon,gn,tas,2041-2050,2.46
IITM-ESM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.72
INM-CM4-8,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2041-2050,1.77
INM-CM5-0,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2041-2050,1.61
IPSL-CM6A-LR,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.43
IPSL-CM6A-LR,r2i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.44
IPSL-CM6A-LR,r3i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.50
IPSL-CM6A-LR,r4i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.42
IPSL-CM6A-LR,r5i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.61
IPSL-CM6A-LR,r6i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.36
IPSL-CM6A-LR,r10i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.20
IPSL-CM6A-LR,r11i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.23
IPSL-CM6A-LR,r14i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.39
IPSL-CM6A-LR,r22i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.32
IPSL-CM6A-LR,r25i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.61
KACE-1-0-G,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.87
KACE-1-0-G,r2i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.81
KACE-1-0-G,r3i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.91
KIOST-ESM,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2041-2050,2.04
MCM-UA-1-0,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,1.96
MIROC6,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.50
MIROC6,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.38
MIROC6,r3i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.46
MIROC-ES2L,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,1.62
MIROC-ES2L,r2i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,1.74
MIROC-ES2L,r3i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,1.66
MIROC-ES2L,r4i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,1.70
MIROC-ES2L,r5i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,1.70
MIROC-ES2L,r6i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,1.70
MIROC-ES2L,r7i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,1.71
MIROC-ES2L,r8i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,1.69
MIROC-ES2L,r9i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,1.65
MIROC-ES2L,r10i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,1.59
MPI-ESM1-2-HR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.69
MPI-ESM1-2-HR,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.73
MPI-ESM1-2-LR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.79
MPI-ESM1-2-LR,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.66
MPI-ESM1-2-LR,r3i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.81
MPI-ESM1-2-LR,r4i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.69
MPI-ESM1-2-LR,r5i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.64
MPI-ESM1-2-LR,r6i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.80
MPI-ESM1-2-LR,r7i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.73
MPI-ESM1-2-LR,r8i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.67
MPI-ESM1-2-LR,r9i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.80
MPI-ESM1-2-LR,r10i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.76
MRI-ESM2-0,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.91
NESM3,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.06
NESM3,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.93
NorESM2-LM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.35
NorESM2-LM,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.20
NorESM2-LM,r3i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.26
NorESM2-MM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.47
NorESM2-MM,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.49
TaiESM1,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.09
UKESM1-0-LL,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,2.48
UKESM1-0-LL,r2i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,2.69
UKESM1-0-LL,r3i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,2.54
UKESM1-0-LL,r4i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,2.46
UKESM1-0-LL,r8i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,2.67
UKESM1-0-LL,r13i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,2.58
ACCESS-CM2,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.60
ACCESS-CM2,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.55
ACCESS-CM2,r3i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.53
ACCESS-ESM1-5,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.27
ACCESS-ESM1-5,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.31
ACCESS-ESM1-5,r3i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.17
ACCESS-ESM1-5,r4i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.21
ACCESS-ESM1-5,r5i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.29
ACCESS-ESM1-5,r6i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.31
ACCESS-ESM1-5,r7i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.32
ACCESS-ESM1-5,r8i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.28
ACCESS-ESM1-5,r9i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.29
ACCESS-ESM1-5,r10i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.27
ACCESS-ESM1-5,r11i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.33
ACCESS-ESM1-5,r19i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.17
AWI-CM-1-1-MR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.47
BCC-CSM2-MR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.00
CAMS-CSM1-0,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,1.64
CAMS-CSM1-0,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,1.54
CESM2-WACCM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.55
CESM2-WACCM,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.48
CESM2-WACCM,r3i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.55
CESM2,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.47
CESM2,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.33
CESM2,r3i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.28
CESM2,r4i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.30
CESM2,r10i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.48
CESM2,r11i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.25
CIESM,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.93
CMCC-CM2-SR5,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.65
CNRM-CM6-1-HR,r1i1p1f2,ssp245,global_mean,Amon,gr,tas,2051-2060,2.84
CNRM-CM6-1,r1i1p1f2,ssp245,global_mean,Amon,gr,tas,2051-2060,2.22
CNRM-CM6-1,r2i1p1f2,ssp245,global_mean,Amon,gr,tas,2051-2060,2.32
CNRM-CM6-1,r3i1p1f2,ssp245,global_mean,Amon,gr,tas,2051-2060,2.31
CNRM-CM6-1,r4i1p1f2,ssp245,global_mean,Amon,gr,tas,2051-2060,2.20
CNRM-CM6-1,r5i1p1f2,ssp245,global_mean,Amon,gr,tas,2051-2060,2.23
CNRM-CM6-1,r6i1p1f2,ssp245,global_mean,Amon,gr,tas,2051-2060,2.42
CNRM-ESM2-1,r1i1p1f2,ssp245,global_mean,Amon,gr,tas,2051-2060,2.00
CNRM-ESM2-1,r2i1p1f2,ssp245,global_mean,Amon,gr,tas,2051-2060,2.04
CNRM-ESM2-1,r3i1p1f2,ssp245,global_mean,Amon,gr,tas,2051-2060,2.23
CNRM-ESM2-1,r4i1p1f2,ssp245,global_mean,Amon,gr,tas,2051-2060,2.38
CNRM-ESM2-1,r5i1p1f2,ssp245,global_mean,Amon,gr,tas,2051-2060,2.11
CNRM-ESM2-1,r7i1p1f2,ssp245,global_mean,Amon,gr,tas,2051-2060,2.23
CNRM-ESM2-1,r8i1p1f2,ssp245,global_mean,Amon,gr,tas,2051-2060,2.15
CNRM-ESM2-1,r9i1p1f2,ssp245,global_mean,Amon,gr,tas,2051-2060,2.09
CNRM-ESM2-1,r10i1p1f2,ssp245,global_mean,Amon,gr,tas,2051-2060,2.06
CanESM5-CanOE,r1i1p2f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.50
CanESM5-CanOE,r2i1p2f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.48
CanESM5-CanOE,r3i1p2f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.36
CanESM5,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.27
CanESM5,r1i1p2f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.50
CanESM5,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.30
CanESM5,r2i1p2f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.48
CanESM5,r3i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.44
CanESM5,r3i1p2f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.36
CanESM5,r4i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.45
CanESM5,r4i1p2f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.32
CanESM5,r5i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.28
CanESM5,r5i1p2f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.26
CanESM5,r6i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.37
CanESM5,r6i1p2f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.41
CanESM5,r7i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.26
CanESM5,r7i1p2f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.49
CanESM5,r8i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.37
CanESM5,r8i1p2f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.28
CanESM5,r9i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.36
CanESM5,r9i1p2f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.38
CanESM5,r10i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.27
CanESM5,r10i1p2f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.42
CanESM5,r11i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.40
CanESM5,r11i1p2f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.31
CanESM5,r12i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.43
CanESM5,r12i1p2f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.31
CanESM5,r13i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.40
CanESM5,r13i1p2f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.29
CanESM5,r14i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.37
CanESM5,r14i1p2f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.43
CanESM5,r15i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.35
CanESM5,r15i1p2f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.33
CanESM5,r16i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.43
CanESM5,r16i1p2f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.45
CanESM5,r17i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.35
CanESM5,r17i1p2f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.39
CanESM5,r18i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.43
CanESM5,r18i1p2f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.35
CanESM5,r19i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.42
CanESM5,r19i1p2f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.32
CanESM5,r20i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.30
CanESM5,r20i1p2f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.48
CanESM5,r21i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.40
CanESM5,r21i1p2f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.46
CanESM5,r22i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.47
CanESM5,r22i1p2f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.45
CanESM5,r23i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.39
CanESM5,r23i1p2f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.40
CanESM5,r24i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.35
CanESM5,r24i1p2f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.40
CanESM5,r25i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.33
CanESM5,r25i1p2f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.35
EC-Earth3-CC,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.53
EC-Earth3-Veg-LR,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.16
EC-Earth3-Veg-LR,r2i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.55
EC-Earth3-Veg-LR,r3i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.88
EC-Earth3-Veg,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.76
EC-Earth3-Veg,r2i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.54
EC-Earth3-Veg,r3i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.55
EC-Earth3-Veg,r4i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.50
EC-Earth3-Veg,r5i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.82
EC-Earth3-Veg,r6i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.67
EC-Earth3-Veg,r12i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.82
EC-Earth3-Veg,r14i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.75
EC-Earth3,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.42
EC-Earth3,r2i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.35
EC-Earth3,r4i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.59
EC-Earth3,r6i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.52
EC-Earth3,r7i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.23
EC-Earth3,r9i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.35
EC-Earth3,r10i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,3.09
EC-Earth3,r11i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.65
EC-Earth3,r12i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.54
EC-Earth3,r13i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.65
EC-Earth3,r14i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.36
EC-Earth3,r15i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.55
EC-Earth3,r16i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.36
EC-Earth3,r17i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.63
EC-Earth3,r18i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.60
EC-Earth3,r19i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.37
EC-Earth3,r20i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.37
EC-Earth3,r21i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.57
EC-Earth3,r22i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.61
EC-Earth3,r23i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.89
EC-Earth3,r24i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.30
EC-Earth3,r25i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.61
FGOALS-f3-L,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.42
FGOALS-g3,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,1.86
FGOALS-g3,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,1.77
FGOALS-g3,r3i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,1.85
FGOALS-g3,r4i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,1.87
FIO-ESM-2-0,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.63
FIO-ESM-2-0,r2i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.60
FIO-ESM-2-0,r3i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.62
GFDL-CM4,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2051-2060,2.15
GFDL-ESM4,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2051-2060,1.74
GFDL-ESM4,r2i1p1f1,ssp245,global_mean,Amon,gr1,tas,2051-2060,1.80
GFDL-ESM4,r3i1p1f1,ssp245,global_mean,Amon,gr1,tas,2051-2060,1.78
GISS-E2-1-G,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2051-2060,2.64
GISS-E2-1-G,r1i1p3f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.15
GISS-E2-1-G,r1i1p5f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.32
GISS-E2-1-G,r2i1p1f2,ssp245,global_mean,Amon,gn,tas,2051-2060,2.52
GISS-E2-1-G,r2i1p3f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.10
GISS-E2-1-G,r2i1p5f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.30
GISS-E2-1-G,r3i1p1f2,ssp245,global_mean,Amon,gn,tas,2051-2060,2.60
GISS-E2-1-G,r3i1p3f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.16
GISS-E2-1-G,r3i1p5f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.37
GISS-E2-1-G,r4i1p1f2,ssp245,global_mean,Amon,gn,tas,2051-2060,2.62
GISS-E2-1-G,r4i1p3f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.06
GISS-E2-1-G,r4i1p5f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.32
GISS-E2-1-G,r5i1p1f2,ssp245,global_mean,Amon,gn,tas,2051-2060,2.68
GISS-E2-1-G,r5i1p3f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.03
GISS-E2-1-G,r6i1p1f2,ssp245,global_mean,Amon,gn,tas,2051-2060,2.21
GISS-E2-1-G,r7i1p1f2,ssp245,global_mean,Amon,gn,tas,2051-2060,2.16
GISS-E2-1-G,r8i1p1f2,ssp245,global_mean,Amon,gn,tas,2051-2060,2.03
GISS-E2-1-G,r9i1p1f2,ssp245,global_mean,Amon,gn,tas,2051-2060,2.11
GISS-E2-1-G,r10i1p1f2,ssp245,global_mean,Amon,gn,tas,2051-2060,2.15
HadGEM3-GC31-LL,r1i1p1f3,ssp245,global_mean,Amon,gn,tas,2051-2060,2.79
IITM-ESM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,1.88
INM-CM4-8,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2051-2060,1.88
INM-CM5-0,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2051-2060,1.71
IPSL-CM6A-LR,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.72
IPSL-CM6A-LR,r2i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.74
