FID_ROMS_r,eta_rho,xi_rho,lat_DD,lon_DD,FID_polygo,AREA,PERIMETER,EBS_BLOCKS,EBS_BLOC_1,EBSGRID_AL,EBSGRID__1,STATION_GR,STATION__1,STATION_ID
15944,88.000000,111.000000,59.181867,-167.585811,308,1410280000.00000000000,150545.00000000000,308,277,278,320,281,268,N-01
17578,97.000000,107.000000,59.182982,-169.550609,295,1381120000.00000000000,148811.00000000000,295,280,281,317,278,265,N-20
21755,120.000000,98.000000,59.183050,-174.478608,256,1336610000.00000000000,146963.00000000000,256,287,288,306,271,258,N-27
12314,68.000000,121.000000,59.184455,-163.124343,333,1241790000.00000000000,141133.00000000000,333,270,271,327,288,275,
23935,132.000000,94.000000,59.184590,-177.002182,227,1354030000.00000000000,148318.00000000000,227,291,292,302,267,254,N-31
22300,123.000000,97.000000,59.187545,-175.109437,250,1353400000.00000000000,147738.00000000000,250,288,289,305,270,257,N-28
15581,86.000000,112.000000,59.188291,-167.139884,312,1367900000.00000000000,147784.00000000000,312,276,277,321,282,269,N-02
23390,129.000000,95.000000,59.188315,-176.371314,236,1366960000.00000000000,148912.00000000000,236,290,291,303,268,255,N-30
22845,126.000000,96.000000,59.189300,-175.740369,243,1361610000.00000000000,148714.00000000000,243,289,290,304,269,256,N-29
20302,112.000000,101.000000,59.189526,-172.774008,278,1261830000.00000000000,142183.00000000000,278,284,285,313,274,261,N-24
12677,70.000000,120.000000,59.190362,-163.570325,333,1241790000.00000000000,141133.00000000000,333,270,271,327,288,275,
18486,102.000000,105.000000,59.193111,-170.624877,291,1425670000.00000000000,151272.00000000000,291,281,282,316,277,264,N-21
15218,84.000000,113.000000,59.193346,-166.693823,316,1390840000.00000000000,149282.00000000000,316,275,276,322,283,270,N-03
13040,72.000000,119.000000,59.194899,-164.016429,330,1336610000.00000000000,146401.00000000000,330,272,273,326,287,274,N-07
19394,107.000000,103.000000,59.195292,-171.699493,282,1365840000.00000000000,147963.00000000000,282,283,284,314,275,262,N-23
17215,95.000000,108.000000,59.195436,-169.105120,299,1360420000.00000000000,147568.00000000000,299,279,280,318,279,266,N-19
14855,82.000000,114.000000,59.197031,-166.247659,316,1390840000.00000000000,149282.00000000000,316,275,276,322,283,270,N-03
25207,139.000000,92.000000,59.197926,-178.454612,210,1383250000.00000000000,150315.00000000000,210,293,294,300,265,560,
13403,74.000000,118.000000,59.198067,-164.462623,325,1341070000.00000000000,146393.00000000000,325,271,272,325,286,273,N-06
14492,80.000000,115.000000,59.199346,-165.801425,319,1371150000.00000000000,148104.00000000000,319,274,275,323,284,271,N-04
13766,76.000000,117.000000,59.199863,-164.908875,325,1341070000.00000000000,146393.00000000000,325,271,272,325,286,273,N-06
14129,78.000000,116.000000,59.200290,-165.355153,323,1385120000.00000000000,148700.00000000000,323,273,274,324,285,272,N-05
20847,115.000000,100.000000,59.201423,-173.404638,274,1076980000.00000000000,137473.00000000000,274,285,286,310,273,260,N-25
16852,93.000000,109.000000,59.206523,-168.659356,303,1422610000.00000000000,150870.00000000000,303,278,279,319,280,267,N-18
24662,136.000000,93.000000,59.207958,-177.823734,218,1391670000.00000000000,150087.00000000000,218,292,293,301,266,253,
18123,100.000000,106.000000,59.208857,-170.179649,295,1381120000.00000000000,148811.00000000000,295,280,281,317,278,265,N-20
21392,118.000000,99.000000,59.210581,-174.035618,265,1264730000.00000000000,145206.00000000000,265,286,287,307,272,259,N-26
19939,110.000000,102.000000,59.211852,-172.329856,278,1261830000.00000000000,142183.00000000000,278,284,285,313,274,261,N-24
19031,105.000000,104.000000,59.214330,-171.254710,288,1325030000.00000000000,146215.00000000000,288,282,283,315,276,263,N-22
24117,133.000000,94.000000,59.215250,-177.192569,227,1354030000.00000000000,148318.00000000000,227,291,292,302,267,254,N-31
16489,91.000000,110.000000,59.216241,-168.213349,303,1422610000.00000000000,150870.00000000000,303,278,279,319,280,267,N-18
21937,121.000000,98.000000,59.216999,-174.666855,256,1336610000.00000000000,146963.00000000000,256,287,288,306,271,258,N-27
23572,130.000000,95.000000,59.219800,-176.561208,236,1366960000.00000000000,148912.00000000000,236,290,291,303,268,255,N-30
22482,124.000000,97.000000,59.220675,-175.298260,250,1353400000.00000000000,147738.00000000000,250,288,289,305,270,257,N-28
23027,127.000000,96.000000,59.221609,-175.929741,243,1361610000.00000000000,148714.00000000000,243,289,290,304,269,256,N-29
17760,98.000000,107.000000,59.223239,-169.734068,295,1381120000.00000000000,148811.00000000000,295,280,281,317,278,265,N-20
16126,89.000000,111.000000,59.224590,-167.767130,308,1410280000.00000000000,150545.00000000000,308,277,278,320,281,268,N-01
20484,113.000000,101.000000,59.225674,-172.960723,274,1076980000.00000000000,137473.00000000000,274,285,286,310,273,260,N-25
25389,140.000000,92.000000,59.226675,-178.646194,210,1383250000.00000000000,150315.00000000000,210,293,294,300,265,560,
15763,87.000000,112.000000,59.231570,-167.320731,312,1367900000.00000000000,147784.00000000000,312,276,277,321,282,269,N-02
18668,103.000000,105.000000,59.232005,-170.809499,291,1425670000.00000000000,151272.00000000000,291,281,282,316,277,264,N-21
12496,69.000000,121.000000,59.232668,-163.300357,333,1241790000.00000000000,141133.00000000000,333,270,271,327,288,275,
19576,108.000000,103.000000,59.232817,-171.885200,282,1365840000.00000000000,147963.00000000000,282,283,284,314,275,262,N-23
17397,96.000000,108.000000,59.236253,-169.288166,299,1360420000.00000000000,147568.00000000000,299,279,280,318,279,266,N-19
21029,116.000000,100.000000,59.236758,-173.592002,265,1264730000.00000000000,145206.00000000000,265,286,287,307,272,259,N-26
15400,85.000000,113.000000,59.237178,-166.874184,316,1390840000.00000000000,149282.00000000000,316,275,276,322,283,270,N-03
24844,137.000000,93.000000,59.237536,-178.014886,218,1391670000.00000000000,150087.00000000000,218,292,293,301,266,253,
12859,71.000000,120.000000,59.238032,-163.746926,330,1336610000.00000000000,146401.00000000000,330,272,273,326,287,274,N-07
15037,83.000000,114.000000,59.241416,-166.427522,316,1390840000.00000000000,149282.00000000000,316,275,276,322,283,270,N-03
13222,73.000000,119.000000,59.242026,-164.193605,330,1336610000.00000000000,146401.00000000000,330,272,273,326,287,274,N-07
14674,81.000000,115.000000,59.244282,-165.980777,319,1371150000.00000000000,148104.00000000000,319,274,275,323,284,271,N-04
13585,75.000000,118.000000,59.244648,-164.640362,325,1341070000.00000000000,146393.00000000000,325,271,272,325,286,273,N-06
21574,119.000000,99.000000,59.245100,-174.223604,256,1336610000.00000000000,146963.00000000000,256,287,288,306,271,258,N-27
24299,134.000000,94.000000,59.245656,-177.383262,218,1391670000.00000000000,150087.00000000000,218,292,293,301,266,253,
14311,79.000000,116.000000,59.245776,-165.533980,323,1385120000.00000000000,148700.00000000000,323,273,274,324,285,272,N-05
13948,77.000000,117.000000,59.245898,-165.087165,323,1385120000.00000000000,148700.00000000000,323,273,274,324,285,272,N-05
17034,94.000000,109.000000,59.247899,-168.841975,303,1422610000.00000000000,150870.00000000000,303,278,279,319,280,267,N-18
18305,101.000000,106.000000,59.248315,-170.363889,291,1425670000.00000000000,151272.00000000000,291,281,282,316,277,264,N-21
20121,111.000000,102.000000,59.248567,-172.516257,278,1261830000.00000000000,142183.00000000000,278,284,285,313,274,261,N-24
22119,122.000000,98.000000,59.250700,-174.855437,250,1353400000.00000000000,147738.00000000000,250,288,289,305,270,257,N-28
23754,131.000000,95.000000,59.251034,-176.751414,227,1354030000.00000000000,148318.00000000000,227,291,292,302,267,254,N-31
19213,106.000000,104.000000,59.252420,-171.440070,288,1325030000.00000000000,146215.00000000000,288,282,283,315,276,263,N-22
22664,125.000000,97.000000,59.253556,-175.487410,243,1361610000.00000000000,148714.00000000000,243,289,290,304,269,256,N-29
23209,128.000000,96.000000,59.253667,-176.119433,236,1366960000.00000000000,148912.00000000000,236,290,291,303,268,255,N-30
16671,92.000000,110.000000,59.258175,-168.395527,303,1422610000.00000000000,150870.00000000000,303,278,279,319,280,267,N-18
20666,114.000000,101.000000,59.261578,-173.147792,274,1076980000.00000000000,137473.00000000000,274,285,286,310,273,260,N-25
17942,99.000000,107.000000,59.263258,-169.917914,295,1381120000.00000000000,148811.00000000000,295,280,281,317,278,265,N-20
25026,138.000000,93.000000,59.266861,-178.206333,210,1383250000.00000000000,150315.00000000000,210,293,294,300,265,560,
16308,90.000000,111.000000,59.267082,-167.948854,308,1410280000.00000000000,150545.00000000000,308,277,278,320,281,268,N-01
19758,109.000000,103.000000,59.270100,-172.071273,282,1365840000.00000000000,147963.00000000000,282,283,284,314,275,262,N-23
18850,104.000000,105.000000,59.270660,-170.994496,288,1325030000.00000000000,146215.00000000000,288,282,283,315,276,263,N-22
21211,117.000000,100.000000,59.271848,-173.779713,265,1264730000.00000000000,145206.00000000000,265,286,287,307,272,259,N-26
15945,88.000000,112.000000,59.274617,-167.501988,312,1367900000.00000000000,147784.00000000000,312,276,277,321,282,269,N-02
24481,135.000000,94.000000,59.275810,-177.574259,218,1391670000.00000000000,150087.00000000000,218,292,293,301,266,253,
17579,97.000000,108.000000,59.276834,-169.471604,299,1360420000.00000000000,147568.00000000000,299,279,280,318,279,266,N-19
21756,120.000000,99.000000,59.279373,-174.411930,256,1336610000.00000000000,146963.00000000000,256,287,288,306,271,258,N-27
12678,70.000000,121.000000,59.280659,-163.476816,333,1241790000.00000000000,141133.00000000000,333,270,271,327,288,275,
15582,86.000000,113.000000,59.280781,-167.054960,312,1367900000.00000000000,147784.00000000000,312,276,277,321,282,269,N-02
23936,132.000000,95.000000,59.282015,-176.941932,227,1354030000.00000000000,148318.00000000000,227,291,292,302,267,254,N-31
22301,123.000000,98.000000,59.284153,-175.044352,250,1353400000.00000000000,147738.00000000000,250,288,289,305,270,257,N-28
20303,112.000000,102.000000,59.285040,-172.703017,278,1261830000.00000000000,142183.00000000000,278,284,285,313,274,261,N-24
23391,129.000000,96.000000,59.285474,-176.309444,236,1366960000.00000000000,148912.00000000000,236,290,291,303,268,255,N-30
13041,72.000000,120.000000,59.285481,-163.923969,330,1336610000.00000000000,146401.00000000000,330,272,273,326,287,274,N-07
15219,84.000000,114.000000,59.285572,-166.607804,316,1390840000.00000000000,149282.00000000000,316,275,276,322,283,270,N-03
22846,126.000000,97.000000,59.286187,-175.676887,243,1361610000.00000000000,148714.00000000000,243,289,290,304,269,256,N-29
18487,102.000000,106.000000,59.287534,-170.548511,291,1425670000.00000000000,151272.00000000000,291,281,282,316,277,264,N-21
13404,74.000000,119.000000,59.288929,-164.371220,325,1341070000.00000000000,146393.00000000000,325,271,272,325,286,273,N-06
14856,82.000000,115.000000,59.288990,-166.160551,319,1371150000.00000000000,148104.00000000000,319,274,275,323,284,271,N-04
17216,95.000000,109.000000,59.289040,-169.024991,299,1360420000.00000000000,147568.00000000000,299,279,280,318,279,266,N-19
19395,107.000000,104.000000,59.290269,-171.625800,282,1365840000.00000000000,147963.00000000000,282,283,284,314,275,262,N-23
13767,76.000000,118.000000,59.291005,-164.818536,325,1341070000.00000000000,146393.00000000000,325,271,272,325,286,273,N-06
14493,80.000000,116.000000,59.291035,-165.713234,319,1371150000.00000000000,148104.00000000000,319,274,275,323,284,271,N-04
14130,78.000000,117.000000,59.291707,-165.265885,323,1385120000.00000000000,148700.00000000000,323,273,274,324,285,272,N-05
25208,139.000000,93.000000,59.295931,-178.398075,210,1383250000.00000000000,150315.00000000000,210,293,294,300,265,560,
20848,115.000000,101.000000,59.297238,-173.335213,274,1076980000.00000000000,137473.00000000000,274,285,286,310,273,260,N-25
16853,93.000000,110.000000,59.299876,-168.578107,303,1422610000.00000000000,150870.00000000000,303,278,279,319,280,267,N-18
18124,100.000000,107.000000,59.303040,-170.102146,295,1381120000.00000000000,148811.00000000000,295,280,281,317,278,265,N-20
24663,136.000000,94.000000,59.305710,-177.765557,218,1391670000.00000000000,150087.00000000000,218,292,293,301,266,253,
21393,118.000000,100.000000,59.306691,-173.967770,265,1264730000.00000000000,145206.00000000000,265,286,287,307,272,259,N-26
19940,110.000000,103.000000,59.307140,-172.257709,278,1261830000.00000000000,142183.00000000000,278,284,285,313,274,261,N-24
19032,105.000000,105.000000,59.309075,-171.179869,288,1325030000.00000000000,146215.00000000000,288,282,283,315,276,263,N-22
16490,91.000000,111.000000,59.309341,-168.130984,308,1410280000.00000000000,150545.00000000000,308,277,278,320,281,268,N-01
24118,133.000000,95.000000,59.312744,-177.132759,227,1354030000.00000000000,148318.00000000000,227,291,292,302,267,254,N-31
21938,121.000000,99.000000,59.313398,-174.600595,256,1336610000.00000000000,146963.00000000000,256,287,288,306,271,258,N-27
23573,130.000000,96.000000,59.317030,-176.499772,236,1366960000.00000000000,148912.00000000000,236,290,291,303,268,255,N-30
17761,98.000000,108.000000,59.317178,-169.655432,295,1381120000.00000000000,148811.00000000000,295,280,281,317,278,265,N-20
22483,124.000000,98.000000,59.317357,-175.233598,250,1353400000.00000000000,147738.00000000000,250,288,289,305,270,257,N-28
16127,89.000000,112.000000,59.317433,-167.683655,308,1410280000.00000000000,150545.00000000000,308,277,278,320,281,268,N-01
23028,127.000000,97.000000,59.318568,-175.866688,243,1361610000.00000000000,148714.00000000000,243,289,290,304,269,256,N-29
20485,113.000000,102.000000,59.321268,-172.890135,274,1076980000.00000000000,137473.00000000000,274,285,286,310,273,260,N-25
12497,69.000000,122.000000,59.322779,-163.206102,333,1241790000.00000000000,141133.00000000000,333,270,271,327,288,275,
15764,87.000000,113.000000,59.324153,-167.236151,312,1367900000.00000000000,147784.00000000000,312,276,277,321,282,269,N-02
25390,140.000000,93.000000,59.324745,-178.590110,210,1383250000.00000000000,150315.00000000000,210,293,294,300,265,560,
18669,103.000000,106.000000,59.326513,-170.733513,291,1425670000.00000000000,151272.00000000000,291,281,282,316,277,264,N-21
19577,108.000000,104.000000,59.327877,-171.811899,282,1365840000.00000000000,147963.00000000000,282,283,284,314,275,262,N-23
12860,71.000000,121.000000,59.328430,-163.653719,330,1336610000.00000000000,146401.00000000000,330,272,273,326,287,274,N-07
15401,85.000000,114.000000,59.329498,-166.788504,316,1390840000.00000000000,149282.00000000000,316,275,276,322,283,270,N-03
17398,96.000000,109.000000,59.329946,-169.208402,299,1360420000.00000000000,147568.00000000000,299,279,280,318,279,266,N-19
21030,116.000000,101.000000,59.332652,-173.522986,265,1264730000.00000000000,145206.00000000000,265,286,287,307,272,259,N-26
13223,73.000000,120.000000,59.332707,-164.101454,330,1336610000.00000000000,146401.00000000000,330,272,273,326,287,274,N-07
15038,83.000000,115.000000,59.333470,-166.340748,316,1390840000.00000000000,149282.00000000000,316,275,276,322,283,270,N-03
24845,137.000000,94.000000,59.335356,-177.957156,218,1391670000.00000000000,150087.00000000000,218,292,293,301,266,253,
13586,75.000000,119.000000,59.335609,-164.549273,325,1341070000.00000000000,146393.00000000000,325,271,272,325,286,273,N-06
14675,81.000000,116.000000,59.336067,-165.892915,319,1371150000.00000000000,148104.00000000000,319,274,275,323,284,271,N-04
13949,77.000000,118.000000,59.337137,-164.997145,323,1385120000.00000000000,148700.00000000000,323,273,274,324,285,272,N-05
14312,79.000000,117.000000,59.337289,-165.445036,323,1385120000.00000000000,148700.00000000000,323,273,274,324,285,272,N-05
21575,119.000000,100.000000,59.341288,-174.156170,265,1264730000.00000000000,145206.00000000000,265,286,287,307,272,259,N-26
17035,94.000000,110.000000,59.341342,-168.761087,303,1422610000.00000000000,150870.00000000000,303,278,279,319,280,267,N-18
18306,101.000000,107.000000,59.342584,-170.286763,291,1425670000.00000000000,151272.00000000000,291,281,282,316,277,264,N-21
24300,134.000000,95.000000,59.343220,-177.323894,227,1354030000.00000000000,148318.00000000000,227,291,292,302,267,254,N-31
20122,111.000000,103.000000,59.343937,-172.444509,278,1261830000.00000000000,142183.00000000000,278,284,285,313,274,261,N-24
22120,122.000000,99.000000,59.347175,-174.789597,256,1336610000.00000000000,146963.00000000000,256,287,288,306,271,258,N-27
